ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-172-CAS-23241340,Buchwald,"[""Palladium diacetate|3375-31-3"", ""2599846-83-8|2599846-83-8""]","[""Pd""]",[],"[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""1,4-Dioxane|123-91-1""]",25.0,1.083,99,Cc1ccc(Cl)cc1 . C1COCCN1,Cc1ccc(N2CCOCC2)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/none/Potassium tert-butoxide|865-47-4/1,4-Dioxane|123-91-1",,,RCT: 100-61-8 + 106-43-4 | PRO: 38158-65-5 | RGT: 865-47-4 | CAT: 2599846-83-8 + 3375-31-3 | SOL: 123-91-1,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""2599846-83-8"", ""Palladium diacetate""], ""solvents"": [""1,4-Dioxane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23241340"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: 2599846-83-8"", ""Solvents: 1,4-Dioxane; 5 min, rt"", ""1.2"", ""Catalysts: Palladium diacetate; 1 h, rt"", ""21. Scheme 21 (1 Reaction)"", ""Double Ligands Enabled Ruthenium Catalyzed ortho-C-H Arylation of Dialkyl Biarylphosphines: Straight and Economic Synthesis of Highly Steric and Electron-Rich Aryl-Substituted Buchwald-Type Phosphines"", ""By: Wang, Liang-Neng; et al"", ""Advanced Synthesis & Catalysis (2021), 363(11), 2843-2849."", ""10.1002/adsc.202100283"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""100-61-8"", ""106-43-4""], ""pro_cas"": [""38158-65-5""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""2599846-83-8"", ""3375-31-3""], ""sol_cas"": [""123-91-1""], ""notes"": [""alternative preparation shown,catalyst prepared and used in stage 1,optimization study (optimized on reaction conditions),conversion =99%,glove box used,Buchwald-Hartwig cross coupling""]}}","[""100-61-8"", ""106-43-4""]","[""38158-65-5""]","[""865-47-4""]","[""2599846-83-8"", ""Palladium diacetate""]","[""123-91-1""]"
31-172-CAS-23277799,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9"", ""787618-22-8|787618-22-8""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",160.0,48.0,83,CNc1ccc(C)cc1 . C=CCc1sccc1Br,Cc1ccc(N2CC(C)Cc3sccc32)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/787618-22-8|787618-22-8+[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9/Sodium tert-butoxide|865-48-5/Toluene|108-88-3",,,RCT: 110-91-8 + 1222094-28-1 | PRO: 2821741-21-1 | RGT: 865-48-5 | CAT: 1836220-69-9 + 51364-51-3 + 787618-22-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""1836220-69-9"", ""Tris(dibenzylideneacetone)dipalladium"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23277799"", ""1.1"", ""Catalysts: 1836220-69-9"", ""Solvents: Toluene; 24 h, rt → 160 °C; 160 °C → rt"", ""1.2"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, [2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine"", ""Solvents: Toluene; 24 h, rt → 110 °C"", ""464. Scheme 464 (1 Reaction)"", ""One-Pot Synthesis of Quinazolines via Elemental Sulfur-Mediated Oxidative Condensation of Nitriles and 2-(Aminomethyl)anilines"", ""By: Tan, Yuxing; et al"", ""Advanced Synthesis & Catalysis (2022), 364(20), 3600-3606."", ""10.1002/adsc.202200537"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""110-91-8"", ""1222094-28-1""], ""pro_cas"": [""2821741-21-1""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""1836220-69-9"", ""51364-51-3"", ""787618-22-8""], ""sol_cas"": [""108-88-3""], ""notes"": [""glove box used,thermal in stage 1,regioselective in stage 1,Buchwald-Hartwig cross coupling in stage 2""]}}","[""110-91-8"", ""1222094-28-1""]","[""2821741-21-1""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-172-CAS-23278999,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9"", ""787618-22-8|787618-22-8""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",160.0,48.0,84,CNc1cccc(C)c1 . C=CCc1sccc1Br,Cc1cccc(N2CC(C)Cc3sccc32)c1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/787618-22-8|787618-22-8+[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9/Sodium tert-butoxide|865-48-5/Toluene|108-88-3",,,RCT: 109-09-1 + 65875-39-0 | PRO: 91-84-9 | RGT: 865-48-5 | CAT: 1836220-69-9 + 51364-51-3 + 787618-22-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""1836220-69-9"", ""Tris(dibenzylideneacetone)dipalladium"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23278999"", ""1.1"", ""Catalysts: 1836220-69-9"", ""Solvents: Toluene; 24 h, rt → 160 °C; 160 °C → rt"", ""1.2"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, [2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine"", ""Solvents: Toluene; 24 h, rt → 110 °C"", ""424. Scheme 424 (1 Reaction)"", ""Photoredox-Catalyzed Decarboxylative Cross-Coupling Of α-Amino Acids With Nitrones"", ""By: Li, Heng-Hui; et al"", ""Organic Letters (2021), 23(3), 876-880."", ""10.1021/acs.orglett.0c04101"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""109-09-1"", ""65875-39-0""], ""pro_cas"": [""91-84-9""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""1836220-69-9"", ""51364-51-3"", ""787618-22-8""], ""sol_cas"": [""108-88-3""], ""notes"": [""glove box used,thermal in stage 1,regioselective in stage 1,Buchwald-Hartwig cross coupling in stage 2""]}}","[""109-09-1"", ""65875-39-0""]","[""91-84-9""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-172-CAS-23279212,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|787618-22-8""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,24.0,93,C[Si](C)(CCCNc1ccc(OC(F)(F)F)cc1)c1sc2ccccc2c1Br,C[Si]1(C)CCCN(c2ccc(OC(F)(F)F)cc2)c2c1sc1ccccc21,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|787618-22-8/Sodium tert-butoxide|865-48-5/Toluene|108-88-3",,,RCT: 461-96-1 + 147081-29-6 | PRO: 1957281-85-4 | RGT: 865-48-5 | CAT: 51364-51-3 + 787618-22-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""Tris(dibenzylideneacetone)dipalladium"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23279212"", ""1.1"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, [2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine"", ""Solvents: Toluene; 24 h, rt → 110 °C"", ""124. Scheme 124 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown"", ""Discovery of GLPG1972/S201086, a Potent, Selective, and Orally Bioavailable ADAMTS-5 Inhibitor for the Treatment of Osteoarthritis"", ""By: Brebion, Franck; et al"", ""Journal of Medicinal Chemistry (2021), 64(6), 2937-2952."", ""10.1021/acs.jmedchem.0c02008"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""461-96-1"", ""147081-29-6""], ""pro_cas"": [""1957281-85-4""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""51364-51-3"", ""787618-22-8""], ""sol_cas"": [""108-88-3""], ""notes"": [""Buchwald-Hartwig cross coupling,glove box used,reaction in a sealed tube""]}}","[""461-96-1"", ""147081-29-6""]","[""1957281-85-4""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-172-CAS-23279627,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9"", ""787618-22-8|787618-22-8""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",160.0,48.0,83,CNc1ccccc1 . C=CCc1sccc1Br,CC1Cc2sccc2N(c2ccccc2)C1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/787618-22-8|787618-22-8+[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9/Sodium tert-butoxide|865-48-5/Toluene|108-88-3",,,RCT: 108-86-1 + 1234616-51-3 | PRO: 3041071-68-2 | RGT: 865-48-5 | CAT: 1836220-69-9 + 51364-51-3 + 787618-22-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""1836220-69-9"", ""Tris(dibenzylideneacetone)dipalladium"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23279627"", ""1.1"", ""Catalysts: 1836220-69-9"", ""Solvents: Toluene; 24 h, rt → 160 °C; 160 °C → rt"", ""1.2"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, [2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine"", ""Solvents: Toluene; 24 h, rt → 110 °C"", ""476. Scheme 476 (1 Reaction)"", ""2,6-diazaspiro[3.4]octan-7-one derivatives as potent sigma-1 receptor antagonists that enhanced the antinociceptive effect of morphine and rescued morphine tolerance"", ""By: Fu, Kequan; et al"", ""European Journal of Medicinal Chemistry (2023), 249, 115178."", ""10.1016/j.ejmech.2023.115178"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""108-86-1"", ""1234616-51-3""], ""pro_cas"": [""3041071-68-2""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""1836220-69-9"", ""51364-51-3"", ""787618-22-8""], ""sol_cas"": [""108-88-3""], ""notes"": [""glove box used,thermal in stage 1,regioselective in stage 1,Buchwald-Hartwig cross coupling in stage 2""]}}","[""108-86-1"", ""1234616-51-3""]","[""3041071-68-2""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-172-CAS-23281146,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9"", ""787618-22-8|787618-22-8""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",160.0,48.0,88,CNc1ccccc1 . C=CC[Si](C)(C)c1sccc1Br,CC1CN(c2ccccc2)c2ccsc2[Si](C)(C)C1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/787618-22-8|787618-22-8+[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|1836220-69-9/Sodium tert-butoxide|865-48-5/Toluene|108-88-3",,,RCT: 135-67-1 + 2925249-24-5 | PRO: 2925249-36-9 | RGT: 865-48-5 | CAT: 1836220-69-9 + 51364-51-3 + 787618-22-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""1836220-69-9"", ""Tris(dibenzylideneacetone)dipalladium"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23281146"", ""1.1"", ""Catalysts: 1836220-69-9"", ""Solvents: Toluene; 24 h, rt → 160 °C; 160 °C → rt"", ""1.2"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, [2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine"", ""Solvents: Toluene; 24 h, rt → 110 °C"", ""302. Scheme 302 (1 Reaction)"", ""I2-Promoted gem-Diarylethene Involved Aza-Diels-Alder Reaction and Wagner-Meerwein Rearrangement: Construction of 2,3,4-Trisubstituted Pyrimido[1,2-b]indazole Skeletons"", ""By: Zhou, You; et al"", ""Organic Letters (2023), 25(19), 3386-3390."", ""10.1021/acs.orglett.3c00886"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""135-67-1"", ""2925249-24-5""], ""pro_cas"": [""2925249-36-9""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""1836220-69-9"", ""51364-51-3"", ""787618-22-8""], ""sol_cas"": [""108-88-3""], ""notes"": [""glove box used,thermal in stage 1,regioselective in stage 1,Buchwald-Hartwig cross coupling in stage 2""]}}","[""135-67-1"", ""2925249-24-5""]","[""2925249-36-9""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-172-CAS-23301388,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""Tri-tert-butylphosphine|13716-12-6""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",,24.0,86,Clc1nc(-c2ccccc2)nc(-c2ccccc2)n1 . Cc1ccc(-c2cccc3c2[nH]c2ccccc23)cc1,Cc1ccc(-c2cccc3c4ccccc4n(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c23)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.",Pd/Tri-tert-butylphosphine|13716-12-6/Sodium tert-butoxide|865-48-5/Toluene|108-88-3,,,RCT: 2407147-57-1 + 2871742-34-4 | PRO: 2871742-67-3 | RGT: 865-48-5 | CAT: 13716-12-6 + 51364-51-3 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""Tri-tert-butylphosphine"", ""Tris(dibenzylideneacetone)dipalladium""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23301388"", ""1.1"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tri-tert-butylphosphine, Tris(dibenzylideneacetone)dipalladium"", ""Solvents: Toluene; 24 h, reflux"", ""343. Scheme 343 (1 Reaction)"", ""Multimodal Imaging-Guided Photothermal Immunotherapy Based on a Versatile NIR-II Aggregation-Induced Emission Luminogen"", ""By: Yan, Dingyuan; et al"", ""Angewandte Chemie, International Edition (2022), 61(27), e202202614."", ""10.1002/anie.202202614"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2407147-57-1"", ""2871742-34-4""], ""pro_cas"": [""2871742-67-3""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""13716-12-6"", ""51364-51-3""], ""sol_cas"": [""108-88-3""], ""notes"": []}}","[""2407147-57-1"", ""2871742-34-4""]","[""2871742-67-3""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-172-CAS-23313902,Buchwald,"[""Tetrakis(triphenylphosphine)palladium|14221-01-3""]","[""Pd""]",[],"[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Tetrahydrofuran|109-99-9"", ""Water|7732-18-5""]",,16.0,99,O=C1N[C@@H](Cc2ccccc2)CO1 . Brc1ccc(-c2ccccc2)cn1,O=C1OC[C@H](Cc2ccccc2)N1c1ccc(-c2ccccc2)cn1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.",Pd/none/Potassium carbonate|584-08-7/Tetrahydrofuran|109-99-9+Water|7732-18-5,,,RCT: 630-08-0 + 1100179-28-9 | PRO: 2755412-09-8 | RGT: 584-08-7 | CAT: 14221-01-3 | SOL: 109-99-9 + 7732-18-5,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""Tetrakis(triphenylphosphine)palladium""], ""solvents"": [""Tetrahydrofuran"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23313902"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Tetrakis(triphenylphosphine)palladium"", ""Solvents: Tetrahydrofuran, Water; 16 h"", ""17. Scheme 17 (1 Reaction)"", ""Atroposelective carbonylation of aryl iodides with amides: facile synthesis of enantioenriched cyclic and acyclic amides"", ""By: Chen, Li-Ping; et al"", ""Organic Chemistry Frontiers (2021), 8(21), 6067-6073."", ""10.1039/d1qo01147b"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""630-08-0"", ""1100179-28-9""], ""pro_cas"": [""2755412-09-8""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""14221-01-3""], ""sol_cas"": [""109-99-9"", ""7732-18-5""], ""notes"": [""Suzuki coupling,reaction in a Schlenk tube""]}}","[""630-08-0"", ""1100179-28-9""]","[""2755412-09-8""]","[""584-08-7""]","[""14221-01-3""]","[""109-99-9"", ""7732-18-5""]"
31-172-CAS-23433787,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]",[],"[""Lithium bis(trimethylsilyl)amide|4039-32-1"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|787618-22-8""]","[""UNK""]","[""1,4-Dioxane|123-91-1""]",100.0,24.0,85,Brc1ccc(Br)c2ccccc12 . CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(C(C)(C)C)cc3)c3ccccc23)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/none/Lithium bis(trimethylsilyl)amide|4039-32-1+[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine|787618-22-8/1,4-Dioxane|123-91-1",,,RCT: 100-61-8 + 2991285-28-8 | PRO: 2991285-29-9 | RGT: 4039-32-1 + 787618-22-8 | CAT: 51364-51-3 | SOL: 123-91-1,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Lithium bis(trimethylsilyl)amide"", ""[2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine""], ""catalysts"": [""Tris(dibenzylideneacetone)dipalladium""], ""solvents"": [""1,4-Dioxane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23433787"", ""1.1"", ""Reagents: Lithium bis(trimethylsilyl)amide, [2′,6′-Bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium"", ""Solvents: 1,4-Dioxane; 24 h, 100 °C"", ""362. Scheme 362 (1 Reaction)"", ""Optimized Red-Absorbing Dyes for Imaging and Sensing"", ""By: Grimm, Jonathan B.; et al"", ""Journal of the American Chemical Society (2023), 145(42), 23000-23013."", ""10.1021/jacs.3c05273"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""100-61-8"", ""2991285-28-8""], ""pro_cas"": [""2991285-29-9""], ""rgt_cas"": [""4039-32-1"", ""787618-22-8""], ""cat_cas"": [""51364-51-3""], ""sol_cas"": [""123-91-1""], ""notes"": []}}","[""100-61-8"", ""2991285-28-8""]","[""2991285-29-9""]","[""4039-32-1"", ""787618-22-8""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""123-91-1""]"
31-172-CAS-23434079,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""BINAP|98327-87-8""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,10.5,89,c1ccc2c(c1)CCNC2 . Brc1ccccc1,c1ccc(N2CCc3ccccc3C2)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.",Pd/BINAP|98327-87-8/Sodium tert-butoxide|865-48-5/Toluene|108-88-3,,,RCT: 91-21-4 + 108-86-1 | PRO: 3340-78-1 | RGT: 865-48-5 | CAT: 51364-51-3 + 98327-87-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""Tris(dibenzylideneacetone)dipalladium"", ""BINAP""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-172-CAS-23434079"", ""1.1"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, BINAP"", ""Solvents: Toluene; 30 min, 110 °C; 110 °C → rt"", ""1.2"", ""Reagents: Sodium tert-butoxide; 10 h, reflux"", ""Electrochemically-Driven Organocatalytic Enantioselective Oxidative Coupling of Tetrahydroisoquinolines and Acrylaldehyde"", ""By: Zhang, Qi-Ying; et al"", ""Advanced Synthesis & Catalysis (2023), 365(20), 3455-3460."", ""10.1002/adsc.202300766"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""91-21-4"", ""108-86-1""], ""pro_cas"": [""3340-78-1""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""51364-51-3"", ""98327-87-8""], ""sol_cas"": [""108-88-3""], ""notes"": []}}","[""91-21-4"", ""108-86-1""]","[""3340-78-1""]","[""865-48-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
