ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-40701640,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""(R,R)-N|"", ""N-Dimethyl-1,2-cyclohexanediamine|""]","[""Potassium carbonate|584-08-7"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Dimethyl sulfoxide|67-68-5""]",90.0,2.0,75,Brc1cccs1 . CC(=O)c1c[nH]c2nccc(Cl)c12,CC(=O)c1cn(-c2cccs2)c2nccc(Cl)c12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/(R,R)-N|+N-Dimethyl-1,2-cyclohexanediamine|/Potassium carbonate|584-08-7+Water|7732-18-5/Dimethyl sulfoxide|67-68-5",,,RCT: 110-91-8 + 20532-33-6 | PRO: 96803-51-9 | RGT: 584-08-7 + 7732-18-5 | CAT: 7681-65-4 + 68737-65-5 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate"", ""Water""], ""catalysts"": [""Cuprous iodide"", ""(R,R)-N"", ""N-Dimethyl-1,2-cyclohexanediamine""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40701640"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Cuprous iodide, (R,R)-N,N-Dimethyl-1,2-cyclohexanediamine"", ""Solvents: Dimethyl sulfoxide; 2 h, 90 C"", ""1.2"", ""Reagents: Water"", ""?                                                                                                                              ?"", ""423. Scheme 423 (1 Reaction)"", ""Copper-Catalyzed Amination of Aryl Chlorides under Mild Reaction Conditions"", ""By: Ai, Han-Jun; et al"", ""Journal of the American Chemical Society (2024), 146(38), 25949-25955."", ""10.1021/jacs.4c10237"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""110-91-8"", ""20532-33-6""], ""pro_cas"": [""96803-51-9""], ""rgt_cas"": [""584-08-7"", ""7732-18-5""], ""cat_cas"": [""7681-65-4"", ""68737-65-5""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann reaction""]}}","[""110-91-8"", ""20532-33-6""]","[""96803-51-9""]","[""584-08-7"", ""7732-18-5""]","[""7681-65-4"", ""68737-65-5""]","[""67-68-5""]"
31-614-CAS-40701641,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""(R,R)-N|"", ""N-Dimethyl-1,2-cyclohexanediamine|""]","[""Potassium carbonate|584-08-7"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Dimethyl sulfoxide|67-68-5""]",90.0,2.0,75,Cc1cccc(Br)c1 . CC(=O)c1c[nH]c2nccc(Cl)c12,CC(=O)c1cn(-c2cccc(C)c2)c2nccc(Cl)c12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/(R,R)-N|+N-Dimethyl-1,2-cyclohexanediamine|/Potassium carbonate|584-08-7+Water|7732-18-5/Dimethyl sulfoxide|67-68-5",,,RCT: 626-55-1 + 1553024-12-6 | PRO: 3048634-29-0 | RGT: 584-08-7 + 7732-18-5 | CAT: 7681-65-4 + 68737-65-5 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate"", ""Water""], ""catalysts"": [""Cuprous iodide"", ""(R,R)-N"", ""N-Dimethyl-1,2-cyclohexanediamine""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40701641"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Cuprous iodide, (R,R)-N,N-Dimethyl-1,2-cyclohexanediamine"", ""Solvents: Dimethyl sulfoxide; 2 h, 90 C"", ""1.2"", ""Reagents: Water"", ""?                                                                                                                              ?"", ""411. Scheme 411 (1 Reaction)"", ""Discovery of Novel Azaindoles as Potent and Selective PI3K Inhibitors for Treatment of Multiple Sclerosis"", ""By: Yu, Mengyao; et al"", ""Journal of Medicinal Chemistry (2024), 67(11), 9628-9644."", ""10.1021/acs.jmedchem.4c00788"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""626-55-1"", ""1553024-12-6""], ""pro_cas"": [""3048634-29-0""], ""rgt_cas"": [""584-08-7"", ""7732-18-5""], ""cat_cas"": [""7681-65-4"", ""68737-65-5""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann reaction""]}}","[""626-55-1"", ""1553024-12-6""]","[""3048634-29-0""]","[""584-08-7"", ""7732-18-5""]","[""7681-65-4"", ""68737-65-5""]","[""67-68-5""]"
31-614-CAS-40701642,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""(R,R)-N|"", ""N-Dimethyl-1,2-cyclohexanediamine|""]","[""Potassium carbonate|584-08-7"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Dimethyl sulfoxide|67-68-5""]",90.0,2.0,75,Brc1cccnc1 . CCC(=O)c1c[nH]c2nccc(Cl)c12,CCC(=O)c1cn(-c2cccnc2)c2nccc(Cl)c12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/(R,R)-N|+N-Dimethyl-1,2-cyclohexanediamine|/Potassium carbonate|584-08-7+Water|7732-18-5/Dimethyl sulfoxide|67-68-5",,,RCT: 110-91-8 + 42877-08-7 | PRO: 230972-08-4 | RGT: 584-08-7 + 7732-18-5 | CAT: 7681-65-4 + 68737-65-5 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate"", ""Water""], ""catalysts"": [""Cuprous iodide"", ""(R,R)-N"", ""N-Dimethyl-1,2-cyclohexanediamine""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40701642"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Cuprous iodide, (R,R)-N,N-Dimethyl-1,2-cyclohexanediamine"", ""Solvents: Dimethyl sulfoxide; 2 h, 90 C"", ""1.2"", ""Reagents: Water"", ""?                                                                                                                              ?"", ""407. Scheme 407 (1 Reaction)"", ""Cu-Catalyzed Amination of Base-Sensitive Aryl Bromides and the Chemoselective N- and O-Arylation of Amino Alcohols"", ""By: Strauss, Michael J.; et al"", ""Journal of the American Chemical Society (2024), 146(27), 18616-18625."", ""10.1021/jacs.4c05246"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""110-91-8"", ""42877-08-7""], ""pro_cas"": [""230972-08-4""], ""rgt_cas"": [""584-08-7"", ""7732-18-5""], ""cat_cas"": [""7681-65-4"", ""68737-65-5""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann reaction""]}}","[""110-91-8"", ""42877-08-7""]","[""230972-08-4""]","[""584-08-7"", ""7732-18-5""]","[""7681-65-4"", ""68737-65-5""]","[""67-68-5""]"
31-614-CAS-40701643,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""(R,R)-N|"", ""N-Dimethyl-1,2-cyclohexanediamine|""]","[""Potassium carbonate|584-08-7"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Dimethyl sulfoxide|67-68-5""]",90.0,2.0,75,Brc1ccsc1 . CC(=O)c1c[nH]c2nccc(Cl)c12,CC(=O)c1cn(-c2ccsc2)c2nccc(Cl)c12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/(R,R)-N|+N-Dimethyl-1,2-cyclohexanediamine|/Potassium carbonate|584-08-7+Water|7732-18-5/Dimethyl sulfoxide|67-68-5",,,RCT: 1073-06-9 + 1011711-52-6 | PRO: 3048634-19-8 | RGT: 584-08-7 + 7732-18-5 | CAT: 7681-65-4 + 68737-65-5 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate"", ""Water""], ""catalysts"": [""Cuprous iodide"", ""(R,R)-N"", ""N-Dimethyl-1,2-cyclohexanediamine""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40701643"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Cuprous iodide, (R,R)-N,N-Dimethyl-1,2-cyclohexanediamine"", ""Solvents: Dimethyl sulfoxide; 2 h, 90 C"", ""1.2"", ""Reagents: Water"", ""?                                                                                                                              ?"", ""428. Scheme 428 (1 Reaction)"", ""Discovery of Novel Azaindoles as Potent and Selective PI3K Inhibitors for Treatment of Multiple Sclerosis"", ""By: Yu, Mengyao; et al"", ""Journal of Medicinal Chemistry (2024), 67(11), 9628-9644."", ""10.1021/acs.jmedchem.4c00788"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""1073-06-9"", ""1011711-52-6""], ""pro_cas"": [""3048634-19-8""], ""rgt_cas"": [""584-08-7"", ""7732-18-5""], ""cat_cas"": [""7681-65-4"", ""68737-65-5""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann reaction""]}}","[""1073-06-9"", ""1011711-52-6""]","[""3048634-19-8""]","[""584-08-7"", ""7732-18-5""]","[""7681-65-4"", ""68737-65-5""]","[""67-68-5""]"
31-614-CAS-40701644,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""(R,R)-N|"", ""N-Dimethyl-1,2-cyclohexanediamine|""]","[""Potassium carbonate|584-08-7"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Dimethyl sulfoxide|67-68-5""]",90.0,2.0,75,Cn1cc(Br)cn1 . CC(=O)c1c[nH]c2nccc(Cl)c12,CC(=O)c1cn(-c2cnn(C)c2)c2nccc(Cl)c12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/(R,R)-N|+N-Dimethyl-1,2-cyclohexanediamine|/Potassium carbonate|584-08-7+Water|7732-18-5/Dimethyl sulfoxide|67-68-5",,,RCT: 142-08-5 + 7379-67-1 | PRO: 2098406-04-1 | RGT: 584-08-7 + 7732-18-5 | CAT: 7681-65-4 + 68737-65-5 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate"", ""Water""], ""catalysts"": [""Cuprous iodide"", ""(R,R)-N"", ""N-Dimethyl-1,2-cyclohexanediamine""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40701644"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Cuprous iodide, (R,R)-N,N-Dimethyl-1,2-cyclohexanediamine"", ""Solvents: Dimethyl sulfoxide; 2 h, 90 C"", ""1.2"", ""Reagents: Water"", ""?                                                                                                                              ?"", ""431. Scheme 431 (1 Reaction)"", ""Palladium-Catalyzed Weak Chelation-Assisted Site-Selective C-H Arylation of N-Aryl Pyridones via 2-fold C-H Activation"", ""By: Nanjegowda, Maniya V.; et al"", ""Journal of Organic Chemistry (2024), 89(9), 6564-6574."", ""10.1021/acs.joc.4c00216"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""142-08-5"", ""7379-67-1""], ""pro_cas"": [""2098406-04-1""], ""rgt_cas"": [""584-08-7"", ""7732-18-5""], ""cat_cas"": [""7681-65-4"", ""68737-65-5""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann reaction""]}}","[""142-08-5"", ""7379-67-1""]","[""2098406-04-1""]","[""584-08-7"", ""7732-18-5""]","[""7681-65-4"", ""68737-65-5""]","[""67-68-5""]"
31-614-CAS-40701647,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""(R,R)-N|"", ""N-Dimethyl-1,2-cyclohexanediamine|""]","[""Potassium carbonate|584-08-7"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Dimethyl sulfoxide|67-68-5""]",90.0,2.0,75,Brc1cccnc1 . O=C(c1c[nH]c2nccc(Cl)c12)C1CC1,O=C(c1cn(-c2cccnc2)c2nccc(Cl)c12)C1CC1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/(R,R)-N|+N-Dimethyl-1,2-cyclohexanediamine|/Potassium carbonate|584-08-7+Water|7732-18-5/Dimethyl sulfoxide|67-68-5",,,RCT: 15424-14-3 + 16188-57-1 | PRO: 3061589-08-7 | RGT: 584-08-7 + 7732-18-5 | CAT: 7681-65-4 + 68737-65-5 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate"", ""Water""], ""catalysts"": [""Cuprous iodide"", ""(R,R)-N"", ""N-Dimethyl-1,2-cyclohexanediamine""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40701647"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: Cuprous iodide, (R,R)-N,N-Dimethyl-1,2-cyclohexanediamine"", ""Solvents: Dimethyl sulfoxide; 2 h, 90 C"", ""1.2"", ""Reagents: Water"", ""?                                                                                                                              ?"", ""412. Scheme 412 (1 Reaction)"", ""A new route for the synthesis of substituted benzo [1,3,4] oxadiazine derivatives via copper-catalyzed N-arylation-cyclization of hydrazonoyl chlorides and 2-iodophenol"", ""By: Nematpour, Manijeh"", ""Tetrahedron Letters (2024), 151, 155333."", ""10.1016/j.tetlet.2024.155333"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""15424-14-3"", ""16188-57-1""], ""pro_cas"": [""3061589-08-7""], ""rgt_cas"": [""584-08-7"", ""7732-18-5""], ""cat_cas"": [""7681-65-4"", ""68737-65-5""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann reaction""]}}","[""15424-14-3"", ""16188-57-1""]","[""3061589-08-7""]","[""584-08-7"", ""7732-18-5""]","[""7681-65-4"", ""68737-65-5""]","[""67-68-5""]"
31-614-CAS-40743584,Ullmann,"[""Cupric acetate|142-71-2""]","[""Cu(II)""]","[""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|"", ""7]decane|"", ""1-(4-sulfobutyl)-|"", ""inner salt|""]","[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Water|7732-18-5""]",30.0,3.167,93,C1COCCN1 . Clc1ncc(Br)cn1,Brc1cnc(N2CCOCC2)nc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(II)/1-(4-sulfobutyl)-|+3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|+7]decane|+inner salt|/Tripotassium phosphate|7778-53-2/Water|7732-18-5",,,RCT: 109-04-6 + 40673-25-4 | PRO: 1872255-09-8 | RGT: 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 7732-18-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cupric acetate"", ""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40743584"", ""1.1"", ""Catalysts: Cupric acetate, 3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13,7]decane, 1-(4-sulfobutyl)-, inner salt"", ""Solvents: Water; 5 min, 30 C"", ""1.2"", ""5 min, 30 C"", ""1.3"", ""Reagents: Tripotassium phosphate"", ""Solvents: Water; 3 h, 30 C"", ""?                                                                                                                              ?"", ""98. Scheme 98 (1 Reaction)"", ""Co(III)-Catalyzed C6-Selective C-H Activation/Pyridine Migration of 2-Pyridones with Propiolates"", ""By: Zhu, Yue-Lu; et al"", ""Organic Letters (2024), 26(1), 12-17."", ""10.1021/acs.orglett.3c03358"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""109-04-6"", ""40673-25-4""], ""pro_cas"": [""1872255-09-8""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""142-71-2"", ""1430837-91-4""], ""sol_cas"": [""7732-18-5""], ""notes"": [""chemoselective, Schlenk tube used, alternative preparation shown, optimization study, optimized on catalyst, optimized on ligand""]}}","[""109-04-6"", ""40673-25-4""]","[""1872255-09-8""]","[""7778-53-2""]","[""142-71-2"", ""1430837-91-4""]","[""7732-18-5""]"
31-614-CAS-40743585,Ullmann,"[""Cupric acetate|142-71-2""]","[""Cu(II)""]","[""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|"", ""7]decane|"", ""1-(4-sulfobutyl)-|"", ""inner salt|""]","[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Water|7732-18-5""]",30.0,3.167,88,C1CCNC1 . Clc1ncc(Br)cn1,Brc1cnc(N2CCCC2)nc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(II)/1-(4-sulfobutyl)-|+3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|+7]decane|+inner salt|/Tripotassium phosphate|7778-53-2/Water|7732-18-5",,,RCT: 106-38-7 + 120-72-9 | PRO: 167283-32-1 | RGT: 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 7732-18-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cupric acetate"", ""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40743585"", ""1.1"", ""Catalysts: Cupric acetate, 3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13,7]decane, 1-(4-sulfobutyl)-, inner salt"", ""Solvents: Water; 5 min, 30 C"", ""1.2"", ""5 min, 30 C"", ""1.3"", ""Reagents: Tripotassium phosphate"", ""Solvents: Water; 3 h, 30 C"", ""?                                                                                                                              ?"", ""173. Scheme 173 (1 Reaction)"", ""An eco-friendly convenient approach for the synthesis of guar gum integrated copper nanoparticles: Investigation of its catalytic activity in the C-N Ullmann coupling reactions and study of its anti-human kidney cancer effects"", ""By: Li, Nana; et al"", ""Journal of Organometallic Chemistry (2024), 1020, 123329."", ""10.1016/j.jorganchem.2024.123329"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""106-38-7"", ""120-72-9""], ""pro_cas"": [""167283-32-1""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""142-71-2"", ""1430837-91-4""], ""sol_cas"": [""7732-18-5""], ""notes"": [""chemoselective, Schlenk tube used, alternative preparation shown""]}}","[""106-38-7"", ""120-72-9""]","[""167283-32-1""]","[""7778-53-2""]","[""142-71-2"", ""1430837-91-4""]","[""7732-18-5""]"
31-614-CAS-40743586,Ullmann,"[""Cupric acetate|142-71-2""]","[""Cu(II)""]","[""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|"", ""7]decane|"", ""1-(4-sulfobutyl)-|"", ""inner salt|""]","[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Water|7732-18-5""]",30.0,3.167,83,C1CCCNCC1 . Clc1ncc(Br)cn1,Brc1cnc(N2CCCCCC2)nc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(II)/1-(4-sulfobutyl)-|+3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|+7]decane|+inner salt|/Tripotassium phosphate|7778-53-2/Water|7732-18-5",,,RCT: 86-74-8 + 109-04-6 | PRO: 23866-67-3 | RGT: 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 7732-18-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cupric acetate"", ""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40743586"", ""1.1"", ""Catalysts: Cupric acetate, 3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13,7]decane, 1-(4-sulfobutyl)-, inner salt"", ""Solvents: Water; 5 min, 30 C"", ""1.2"", ""5 min, 30 C"", ""1.3"", ""Reagents: Tripotassium phosphate"", ""Solvents: Water; 3 h, 30 C"", ""?                                                                                                                              ?"", ""238. Scheme 238 (1 Reaction)"", ""Palladium-Catalyzed Direct Alkynylation of Carbazoles with Alkynyl Bromides"", ""By: Dharaniyedath, Jyothis; et al"", ""European Journal of Organic Chemistry (2024), 27(40), e202400649."", ""10.1002/ejoc.202400649"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""86-74-8"", ""109-04-6""], ""pro_cas"": [""23866-67-3""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""142-71-2"", ""1430837-91-4""], ""sol_cas"": [""7732-18-5""], ""notes"": [""chemoselective, Schlenk tube used, alternative preparation shown""]}}","[""86-74-8"", ""109-04-6""]","[""23866-67-3""]","[""7778-53-2""]","[""142-71-2"", ""1430837-91-4""]","[""7732-18-5""]"
31-614-CAS-40743587,Ullmann,"[""Cupric acetate|142-71-2""]","[""Cu(II)""]","[""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|"", ""7]decane|"", ""1-(4-sulfobutyl)-|"", ""inner salt|""]","[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Water|7732-18-5""]",30.0,3.167,83,C1CCNCC1 . Clc1ncc(Br)cn1,Brc1cnc(N2CCCCC2)nc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(II)/1-(4-sulfobutyl)-|+3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13|+7]decane|+inner salt|/Tripotassium phosphate|7778-53-2/Water|7732-18-5",,,RCT: 111-49-9 + 32779-36-5 | PRO: 1015241-96-9 | RGT: 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 7732-18-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cupric acetate"", ""3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40743587"", ""1.1"", ""Catalysts: Cupric acetate, 3,5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13,7]decane, 1-(4-sulfobutyl)-, inner salt"", ""Solvents: Water; 5 min, 30 C"", ""1.2"", ""5 min, 30 C"", ""1.3"", ""Reagents: Tripotassium phosphate"", ""Solvents: Water; 3 h, 30 C"", ""?                                                                                                                              ?"", ""237. Scheme 237 (1 Reaction)"", ""Cu(II)/PTABS-Promoted, Chemoselective Amination of HaloPyrimidines"", ""By: Phulwale, Vikram; et al"", ""Journal of Organic Chemistry (2024), 89(13), 9243-9254."", ""10.1021/acs.joc.4c00171"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""111-49-9"", ""32779-36-5""], ""pro_cas"": [""1015241-96-9""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""142-71-2"", ""1430837-91-4""], ""sol_cas"": [""7732-18-5""], ""notes"": [""chemoselective, Schlenk tube used, alternative preparation shown""]}}","[""111-49-9"", ""32779-36-5""]","[""1015241-96-9""]","[""7778-53-2""]","[""142-71-2"", ""1430837-91-4""]","[""7732-18-5""]"
