ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-40801476,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",50,16,94,Clc1ccc(Br)cc1 . OCC1CNCCO1,OCC1CN(c2ccc(Cl)cc2)CCO1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 288-13-1 + 1443339-94-3 | PRO: 3055343-84-2 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""288-13-1"", ""1443339-94-3""]","[""3055343-84-2""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801479,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""NaOtBu""]","[""BASE""]","[""DMSO""]",50,19,74,Cc1cccc(Br)c1Cl . OCCC1CNCCO1,Cc1cccc(N2CCOC(CCO)C2)c1Cl,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/NaOtBu/DMSO,63d51fbb,63d51fbb,RCT: 420-04-2 + 149490-15-3 | PRO: 2230114-65-3 | RGT: 865-48-5 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""420-04-2"", ""149490-15-3""]","[""2230114-65-3""]","[""Sodium tert-butoxide (NaOtBu)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801480,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,95,C1COCCN1 . CC(C)[Si](C(C)C)(C(C)C)n1ccc(Br)c1,CC(C)[Si](C(C)C)(C(C)C)n1ccc(N2CCOCC2)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 723259-89-0 | PRO: 639520-56-2 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""723259-89-0""]","[""639520-56-2""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801482,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,75,C1COCCN1 . CC(=O)c1sccc1Br,CC(=O)c1sccc1N1CCOCC1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 1745-07-9 + 22445-41-6 | PRO: 2640712-21-4 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""1745-07-9"", ""22445-41-6""]","[""2640712-21-4""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801485,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,95,Brc1cc2ccccc2c2ccccc12 . OCC1CNCCO1,OCC1CN(c2cc3ccccc3c3ccccc23)CCO1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 955368-90-8 + 1093879-86-7 | PRO: 2924004-75-9 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""955368-90-8"", ""1093879-86-7""]","[""2924004-75-9""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801487,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",50,16,94,Brc1ccc2ccccc2c1 . OCCOCCN1CCNCC1,OCCOCCN1CCN(c2ccc3ccccc3c2)CC1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 100-52-7 + 314284-07-6 | PRO: 37856-26-1 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""100-52-7"", ""314284-07-6""]","[""37856-26-1""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801488,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,96,CC(=O)Nc1ccc(Br)cc1 . OCCOCCN1CCNCC1,CC(=O)Nc1ccc(N2CCN(CCOCCO)CC2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 104-88-1 + 15310-01-7 | PRO: 71047-77-3 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""104-88-1"", ""15310-01-7""]","[""71047-77-3""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801492,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,99,COc1ccc(Br)cc1 . CC1(O)CCNCC1,COc1ccc(N2CCC(C)(O)CC2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 120-72-9 + 591-50-4 | PRO: 16096-33-6 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""120-72-9"", ""591-50-4""]","[""16096-33-6""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801496,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,84,OC1CCNCC1 . Brc1ccc2c(c1)oc1ccccc12,OC1CCN(c2ccc3c(c2)oc2ccccc23)CC1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 288-32-4 + 3052550-58-7 | PRO: 3052550-59-8 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""Unresolved CAS 288-32-4"", ""3052550-58-7""]","[""3052550-59-8""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801499,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",50,16,86,CNCC[C@H](O)c1cccs1 . Cc1nc(Br)cs1,Cc1nc(N(C)CC[C@H](O)c2cccs2)cs1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 288-32-4 + 401-84-3 | PRO: 2110472-44-9 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""Unresolved CAS 288-32-4"", ""401-84-3""]","[""2110472-44-9""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801505,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,74,Cc1cccc(Br)c1Cl . OCCC1CNCCO1,Cc1cccc(N2CCOC(CCO)C2)c1Cl,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 97329-43-6 + 132995-76-7 | PRO: 3047760-76-6 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""97329-43-6"", ""132995-76-7""]","[""3047760-76-6""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801514,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,99,OCCCN1CCNCC1 . Cn1ncc2c(Br)cccc21,Cn1ncc2c(N3CCN(CCCO)CC3)cccc21,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 103-76-4 + 104-92-7 | PRO: 40004-67-9 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""103-76-4"", ""104-92-7""]","[""40004-67-9""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801517,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24,16,99,OCCN1CCNCC1 . COc1ccc(Br)cc1,COc1ccc(N2CCN(CCO)CC2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 90-14-2 + 120-72-9 | PRO: 167283-34-3 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""90-14-2"", ""120-72-9""]","[""167283-34-3""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40820757,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""Imidazo[1"", ""5-a][1"", ""10]phenanthrolinium"", ""10-[2"", ""6-bis(1-methylethyl)phenyl]-"", ""chloride (1:1)""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",80,3,98,c1c[nH]cn1 . Clc1ccc2ccccc2n1,c1ccc2nc(-n3ccnc3)ccc2c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/10-[2+10]phenanthrolinium+5-a][1+6-bis(1-methylethyl)phenyl]-+Imidazo[1+chloride (1:1)/Cesium carbonate (Cs2CO3)/DMF,4668cd5d,4668cd5d,RCT: 110-91-8 + 626-60-8 | PRO: 92670-29-6 | RGT: 534-17-8 | CAT: 7681-65-4 + 2411936-07-5 | SOL: 68-12-2,"[""110-91-8"", ""626-60-8""]","[""92670-29-6""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2411936-07-5""]","[""DMF""]"
31-614-CAS-40820774,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""Imidazo[1"", ""5-a][1"", ""10]phenanthrolinium"", ""10-[2"", ""6-bis(1-methylethyl)phenyl]-"", ""chloride (1:1)""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",80,3,98,c1c[nH]cn1 . Fc1cccc(Cl)n1,Fc1cccc(-n2ccnc2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/10-[2+10]phenanthrolinium+5-a][1+6-bis(1-methylethyl)phenyl]-+Imidazo[1+chloride (1:1)/Cesium carbonate (Cs2CO3)/DMF,4668cd5d,4668cd5d,RCT: 288-32-4 + 10386-27-3 | PRO: 158020-84-9 | RGT: 534-17-8 | CAT: 7681-65-4 + 2411936-07-5 | SOL: 68-12-2,"[""Unresolved CAS 288-32-4"", ""10386-27-3""]","[""158020-84-9""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2411936-07-5""]","[""DMF""]"
31-614-CAS-40820781,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""Imidazo[1"", ""5-a][1"", ""10]phenanthrolinium"", ""10-[2"", ""6-bis(1-methylethyl)phenyl]-"", ""chloride (1:1)""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",80,3,98,c1c[nH]cn1 . N#Cc1ccnc(Br)c1,N#Cc1ccnc(-n2ccnc2)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/10-[2+10]phenanthrolinium+5-a][1+6-bis(1-methylethyl)phenyl]-+Imidazo[1+chloride (1:1)/Cesium carbonate (Cs2CO3)/DMF,4668cd5d,4668cd5d,RCT: 5097-86-9 + 3016307-33-5 | PRO: 3030893-21-8 | RGT: 534-17-8 | CAT: 7681-65-4 + 2411936-07-5 | SOL: 68-12-2,"[""5097-86-9"", ""3016307-33-5""]","[""3030893-21-8""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2411936-07-5""]","[""DMF""]"
31-614-CAS-40870494,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,19,83,Brc1cccc(-n2cccn2)n1 . C=CCn1[nH]c2nc(SC)ncc2c1=O,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2cccn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 420-04-2 + 303991-67-5 | PRO: 1469800-39-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""420-04-2"", ""303991-67-5""]","[""1469800-39-2""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870496,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,83,C=CCn1[nH]c2nc(SC)ncc2c1=O . Cc1cnn(-c2cccc(Br)n2)c1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2cc(C)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 104-92-7 + 110-89-4 | PRO: 5097-25-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""104-92-7"", ""110-89-4""]","[""5097-25-6""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870499,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,81,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1cnn(-c2cccc(Br)n2)c1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2cc(F)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 100-63-0 + 587-04-2 | PRO: 1003763-27-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""100-63-0"", ""587-04-2""]","[""1003763-27-6""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870504,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,81,Cc1ccn(-c2cccc(Br)n2)n1 . C=CCn1[nH]c2nc(SC)ncc2c1=O,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2ccc(C)n2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 624-38-4 + 870-46-2 | PRO: 1197055-00-7 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""624-38-4"", ""870-46-2""]","[""1197055-00-7""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870505,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,80,C=CCn1[nH]c2nc(SC)ncc2c1=O . Cc1cn(-c2cccc(Br)n2)cn1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2cnc(C)c2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 637-87-6 + 870-46-2 | PRO: 928167-47-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""637-87-6"", ""870-46-2""]","[""928167-47-9""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870512,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,73,Cc1cc(C)n(-c2cccc(Br)n2)n1 . C=CCn1[nH]c2nc(SC)ncc2c1=O,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2nc(C)cc2C)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 766-96-1 + 3422-01-3 | PRO: 1863948-19-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""766-96-1"", ""3422-01-3""]","[""1863948-19-9""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870522,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,82,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1ccnc(-c2cccc(Br)n2)c1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2cc(F)ccn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 1214377-42-0 + 1547036-10-1 | PRO: 3038179-06-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""1214377-42-0"", ""1547036-10-1""]","[""3038179-06-2""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870525,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,92,C=CCn1[nH]c2nc(SC)ncc2c1=O . Cc1cnc(-c2cccc(Br)n2)nc1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2ncc(C)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 2398-37-0 + 16502-01-5 | PRO: 3053056-08-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""2398-37-0"", ""16502-01-5""]","[""3053056-08-6""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870533,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,89,C=CCn1[nH]c2nc(SC)ncc2c1=O . FC(F)n1cc(-c2cccc(Br)n2)cn1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2cnn(C(F)F)c2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 492-98-8 + 591-50-4 | PRO: 949898-21-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""492-98-8"", ""591-50-4""]","[""949898-21-9""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870536,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95,16,90,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1ccc(-c2cccc(Br)n2)nc1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2ccc(F)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 126-81-8 + 10278-30-5 | PRO: 2999684-19-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""126-81-8"", ""10278-30-5""]","[""2999684-19-2""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
